,ts_code,name_x,area,fullname,enname,cnspell,market,list_date,exchange,chairman,manager,secretary,reg_capital,setup_date,province,city,website,email,employees,company_abbr_name,name_y,industry,industry_1,industry_2,industry_3,industry_1_code,industry_2_code
985,603699.SH,纽威股份,江苏,苏州纽威阀门股份有限公司,"Neway Valve (Suzhou) Co., Ltd.",nwgf,主板,20140117,SSE,王保庆,陆斌,卫瀚森,75000.0,20021114,江苏,苏州市,www.newayvalve.com,dshbgs@neway.com.cn,3495.0,纽威股份,纽威股份,S640102,机械设备,通用机械,机械基础件,S640000,S640100
986,603700.SH,宁水集团,浙江,宁波水表(集团)股份有限公司,"Ningbo Water Meter (Group) Co., Ltd.",nsjt,主板,20190122,SSE,张琳,王宗辉,马溯嵘,20324.2,19580101,浙江,宁波市,www.chinawatermeter.com,zqb@chinawatermeter.com,1190.0,宁水集团,宁波水表,S640301,机械设备,仪器仪表,仪器仪表,S640000,S640300
987,603701.SH,德宏股份,浙江,浙江德宏汽车电子电器股份有限公司,"Zhejiang Dehong Automotive Electronic & Electrical  Co., Ltd.",dhgf,主板,20160412,SSE,秦迅阳,施旻霞,朱国强,26136.1901,20000131,浙江,湖州市,www.dehong.com.cn,investor@dehong.com.cn;luoguoqin198836@163.com,429.0,德宏股份,德宏股份,S280201,汽车,汽车零部件,汽车零部件,S280000,S280200
988,603706.SH,东方环宇,新疆,新疆东方环宇燃气股份有限公司,"Xinjiang East Universe Gas Co., Ltd.",dfhy,主板,20180709,SSE,李明,田荣江,周静,18938.2714,20010318,新疆,昌吉回族自治州,www.dfhyrq.com,xj_dfhyrq@dfhyrq.com,874.0,东方环宇,东方环宇,S410301,公用事业,燃气,燃气,S410000,S410300
989,603707.SH,健友股份,江苏,南京健友生化制药股份有限公司,"Nanjing King-Friend Biochemical Pharmaceutical Co., Ltd",jygf,主板,20170719,SSE,唐咏群,唐咏群,黄锡伟,124360.022,20001016,江苏,南京市,www.nkf-pharma.com,nkf-pharma@nkf-pharma.com.cn,953.0,健友股份,健友股份,S370101,医药生物,化学制药,化学原料药,S370000,S370100
990,603708.SH,家家悦,山东,家家悦集团股份有限公司,"Jiajiayue Group Co., Ltd.",jjy,主板,20161213,SSE,王培桓,王培桓,周承生,60840.1527,19810616,山东,威海市,www.jiajiayue.com.cn,jiajiayue@jiajiayue.com.cn,27049.0,家 家 悦,家家悦,S450302,商业贸易,一般零售,超市,S450000,S450300
991,603711.SH,香飘飘,浙江,香飘飘食品股份有限公司,"Xiangpiaopiao Food Co., Ltd.",xpp,主板,20171130,SSE,蒋建琪,蒋建琪,邹勇坚,41511.38,20050812,浙江,湖州市,www.chinaxpp.com,ir@chinaxpp.com,4323.0,香 飘 飘,香飘飘,S340304,食品饮料,饮料制造,软饮料,S340000,S340300
992,603712.SH,七一二,天津,天津七一二通信广播股份有限公司,"Tianjin 712 Communication & Broadcasting Co., Ltd",qye,主板,20180226,SSE,王宝,庞辉,马海永,77200.0,20041028,天津,天津市,www.712.cn,712ir@712.cn,2106.0,七 一 二,七一二,S730202,通信,通信设备,通信传输设备,S730000,S730200
993,603713.SH,密尔克卫,上海,密尔克卫化工供应链服务股份有限公司,"Milkyway Chemical Supply Chain Service Co.,Ltd",mekw,主板,20180713,SSE,陈银河,陈银河,缪蕾敏,16448.4436,19970328,上海,上海市,www.mwclg.com,ir@mwclg.com,2661.0,密尔克卫,密尔克卫,S420801,交通运输,物流,物流,S420000,S420800
994,603717.SH,天域生态,重庆,天域生态环境股份有限公司,"Tianyu Eco-Environment Co., Ltd",tyst,主板,20170327,SSE,罗卫国,罗卫国,孟卓伟,29014.624,20000621,重庆,重庆市,www.tygf.cn,luoweiguo@tygf.cn;IR@tysthj.com;IR@tygf.cn,428.0,天域生态,天域生态,S620501,建筑装饰,园林工程,园林工程,S620000,S620500
995,603718.SH,海利生物,上海,上海海利生物技术股份有限公司,"Shanghai Hile Bio-Technology Co.,Ltd",hlsw,主板,20150515,SSE,张悦,陈晓,浦冬婵,64400.0,19810718,上海,上海市,www.hile-bio.com,ir@hile-bio.com;china@hile-bio.com,518.0,海利生物,海利生物,S110801,农林牧渔,动物保健,动物保健,S110000,S110800
996,603719.SH,良品铺子,湖北,良品铺子股份有限公司,"Bestore Co.,Ltd.",lppz,主板,20200224,SSE,杨红春,杨银芬,徐然,40100.0,20100804,湖北,武汉市,www.517lppz.com,dongban@lppz.com,11226.0,良品铺子,良品铺子,S340404,食品饮料,食品加工,食品综合,S340000,S340400
997,603721.SH,中广天择,湖南,中广天择传媒股份有限公司,"Tvzone Media Co., Ltd.",zgtz,主板,20170811,SSE,曾雄,傅冠军,周智,13000.0,20070413,湖南,长沙市,www.tvzone.cn,tvzone@tvzone.cn,442.0,中广天择,中广天择,S720102,传媒,文化传媒,影视动漫,S720000,S720100
998,603725.SH,天安新材,广东,广东天安新材料股份有限公司,"Guangdong Tianan New Material Co.,Ltd.",taxc,主板,20170906,SSE,吴启超,吴启超,徐芳,20944.2,20000515,广东,佛山市,www.tianantech.com,securities@tianantech.com,1111.0,天安新材,天安新材,S610303,建筑材料,其他建材,其他建材,S610000,S610300
999,603727.SH,博迈科,天津,博迈科海洋工程股份有限公司,Bomesc Offshore Engineering Company Limited,bmk,主板,20161122,SSE,彭文成,彭文成,王新,28833.4686,20020815,天津,天津市,www.bomesc.com,securities@bomesc.com;yaojingmin@bomesc.com,1248.0,博 迈 科,博迈科,S210401,采掘,采掘服务,油气钻采服务,S210000,S210400
1000,603728.SH,鸣志电器,上海,上海鸣志电器股份有限公司,"Shanghai Moons' Electric Co., Ltd.",mzdq,主板,20170509,SSE,常建鸣,常建鸣,温治中,42016.5,19980707,上海,上海市,www.moons.com.cn,dm@moons.com.cn;yan.wang@moons.com.cn,3101.0,鸣志电器,鸣志电器,S630101,电气设备,电机,电机,S630000,S630100
1001,603729.SH,ST龙韵,上海,上海龙韵文创科技集团股份有限公司,"Shanghai Longyun Cultural Creation & Technology Group Co., Ltd.",stly,主板,20150324,SSE,余亦坤,余亦坤,周衍伟,9333.8,20030610,上海,上海市,www.obm.com.cn,longyuntzz@obm.com.cn,208.0,龙韵股份,龙韵股份,S720201,传媒,营销传播,营销服务,S720000,S720200
1002,603733.SH,仙鹤股份,浙江,仙鹤股份有限公司,"Xianhe Co.,Ltd.",xhgf,主板,20180420,SSE,王敏良,王敏良,王昱哲,70597.2266,20011219,浙江,衢州市,www.xianhepaper.com,zqb@xianhepaper.com,3517.0,仙鹤股份,仙鹤股份,S360101,轻工制造,造纸,造纸,S360000,S360100
1003,603737.SH,三棵树,福建,三棵树涂料股份有限公司,"Skshu Paint Co., Ltd.",sks,主板,20160603,SSE,洪杰,洪杰,米粒,37643.7486,20030717,福建,莆田市,www.3treesgroup.com,zqb@skshu.com.cn,8094.0,三 棵 树,三棵树,S220305,化工,化学制品,涂料油漆油墨制造,S220000,S220300
1004,603739.SH,蔚蓝生物,山东,青岛蔚蓝生物股份有限公司,Qingdao Vland Biotech Inc.,wlsw,主板,20190116,SSE,黄炳亮,陈刚,姜勇,25208.484,20050223,山东,青岛市,www.vlandgroup.com,vland@vlandgroup.com,1430.0,蔚蓝生物,蔚蓝生物,S110801,农林牧渔,动物保健,动物保健,S110000,S110800
1005,603755.SH,日辰股份,山东,青岛日辰食品股份有限公司,"Qingdao Richen Food Co.,Ltd.",rcgf,主板,20190828,SSE,张华君,张华君,苗建伟,9861.3681,20010323,山东,青岛市,www.richen-qd.cn,rspzqb@richen-qd.cn,372.0,日辰股份,日辰股份,S340402,食品饮料,食品加工,调味发酵品,S340000,S340400
1006,603757.SH,大元泵业,浙江,浙江大元泵业股份有限公司,"Zhejiang Dayuan Pumps Industry Co., Ltd",dyby,主板,20170711,SSE,韩元富,韩元富,俞文,16830.6,19980107,浙江,台州市,www.dayuan.com,dayuan@dayuan.com;yuwen@dayuan.com,1823.0,大元泵业,大元泵业,S640106,机械设备,通用机械,其它通用机械,S640000,S640100
1007,603758.SH,秦安股份,重庆,重庆秦安机电股份有限公司,Chongqing Qin'an M&E PLC.,qagf,主板,20170517,SSE,YUANMING TANG,YUANMING TANG,余洋,43879.7049,19950905,重庆,重庆市,www.qamemc.com,zq@qamemc.com;wangchencan@qamemc.com,1854.0,秦安股份,秦安股份,S280201,汽车,汽车零部件,汽车零部件,S280000,S280200
1008,603766.SH,隆鑫通用,重庆,隆鑫通用动力股份有限公司,"Loncin Motor Co., Ltd.",lxty,主板,20120810,SSE,涂建华,涂建华,叶珂伽,205354.185,20070608,重庆,重庆市,www.loncinindustries.com,security@loncinindustries.com,8665.0,隆鑫通用,隆鑫通用,S280401,汽车,其他交运设备,其他交运设备,S280000,S280400
1009,603767.SH,中马传动,浙江,浙江中马传动股份有限公司,"Zhejiang Zomax Transmission Co.,Ltd.",zmcd,主板,20170613,SSE,吴江,刘青林,张春生,30598.1,20051215,浙江,台州市,www.zomaxcd.com,info@zomaxcd.com,1090.0,中马传动,中马传动,S280201,汽车,汽车零部件,汽车零部件,S280000,S280200
1010,603768.SH,常青股份,安徽,合肥常青机械股份有限公司,Changqing Machinery Company Limited,cqgf,主板,20170324,SSE,吴应宏,吴应举,刘堃,20400.0,19880902,安徽,合肥市,www.hfcqjx.com,zhengquanbu@hfcqjx.com,3021.0,常青股份,常青股份,S280201,汽车,汽车零部件,汽车零部件,S280000,S280200
1011,603776.SH,永安行,江苏,永安行科技股份有限公司,"Youon Technology Co.,Ltd",yax,主板,20170817,SSE,孙继胜,孙继胜,董萍,23344.7522,20100824,江苏,常州市,www.ibike668.com,eversafe@ibike668.com,5301.0,永 安 行,永安行,S280401,汽车,其他交运设备,其他交运设备,S280000,S280400
1012,603778.SH,乾景园林,北京,北京乾景园林股份有限公司,"Beijing Qianjing Landscape Co., Ltd",qjyl,主板,20151231,SSE,回全福,回全福,李萍,64285.7142,20021105,北京,北京市,www.qjyl.com,dongshiban@qjyl.com,193.0,乾景园林,乾景园林,S620501,建筑装饰,园林工程,园林工程,S620000,S620500
1013,603786.SH,科博达,上海,科博达技术股份有限公司,"Keboda Technology Co., Ltd.",kbd,主板,20191015,SSE,柯桂华,柯桂华,裴振东,40010.0,20030912,上海,上海市,www.keboda.com,keboda@keboda.com,2027.0,科 博 达,科博达,S280201,汽车,汽车零部件,汽车零部件,S280000,S280200
1014,603787.SH,新日股份,江苏,江苏新日电动车股份有限公司,"Jiangsu Xinri E-Vehicle Co., Ltd.",xrgf,主板,20170427,SSE,张崇舜,赵学忠,王晨阳,20400.0,20070716,江苏,无锡市,www.xinri.com,dongshihui@xinri.com,2773.0,新日股份,新日股份,S280401,汽车,其他交运设备,其他交运设备,S280000,S280400
1015,603788.SH,宁波高发,浙江,宁波高发汽车控制系统股份有限公司,"Ningbo Gaofa Automotive Control System Co.,Ltd",nbgf,主板,20150120,SSE,钱高法,钱国年,彭丽娜,22306.5068,19990120,浙江,宁波市,www.gaofacable.com,ir@gaofacable.com,1380.0,宁波高发,宁波高发,S280201,汽车,汽车零部件,汽车零部件,S280000,S280200
1016,603789.SH,星光农机,浙江,星光农机股份有限公司,"Thinker Agricultural Machinery Co., Ltd.",xgnj,主板,20150427,SSE,郑斌,郑斌,王黎明,26000.0,20040225,浙江,湖州市,www.xg1688.com,xgnj@xg1688.com,569.0,星光农机,星光农机,S640207,机械设备,专用设备,农用机械,S640000,S640200
1017,603790.SH,雅运股份,上海,上海雅运纺织化工股份有限公司,"Argus (Shanghai) Textile Chemicals Co.,Ltd.",yygf,主板,20180912,SSE,谢兵,谢兵,成玉清,19136.0,19990811,上海,上海市,www.argus.net.cn,ir@argus.net.cn,565.0,雅运股份,雅运股份,S220308,化工,化学制品,纺织化学用品,S220000,S220300
1018,603798.SH,康普顿,山东,青岛康普顿科技股份有限公司,Qingdao Copton Technology Company Limited,kpd,主板,20160406,SSE,朱振华,杨奇峰,王黎明,20000.0,20031219,山东,青岛市,www.copton.com.cn,zhengquan@copton.com.cn,328.0,康 普 顿,康普顿,S220101,化工,石油化工,石油加工,S220000,S220100
1019,603799.SH,华友钴业,浙江,浙江华友钴业股份有限公司,"Zhejiang Huayou Cobalt Co., Ltd",hygy,主板,20150129,SSE,陈雪华,陈红良,李瑞,122139.6283,20020522,浙江,嘉兴市,www.huayou.com,information@huayou.com;wgp@huayou.com;lirui@huayou.com,8079.0,华友钴业,华友钴业,S240504,有色金属,稀有金属,其他稀有小金属,S240000,S240500
1020,603800.SH,道森股份,江苏,苏州道森钻采设备股份有限公司,"Suzhou Douson Drilling & Production Equipment Co.,Ltd.",dsgf,主板,20151210,SSE,舒志高,邹利明,王骋,20800.0,20011029,江苏,苏州市,www.douson.cn,Wang_cheng@douson.cn;Xu_jing@douson.cn;info@douson.cn,1012.0,道森股份,道森股份,S640203,机械设备,专用设备,冶金矿采化工设备,S640000,S640200
1021,603801.SH,志邦家居,安徽,志邦家居股份有限公司,"Zbom Home Collection Co.,Ltd",zbjj,主板,20170630,SSE,孙志勇,许帮顺,孙娟,31230.8758,20050404,安徽,合肥市,www.zbom.com,zbom@zhibang.com,4379.0,志邦家居,志邦家居,S360302,轻工制造,家用轻工,家具,S360000,S360300
1022,603803.SH,瑞斯康达,北京,瑞斯康达科技发展股份有限公司,"Raisecom Technology Co., Ltd.",rskd,主板,20170420,SSE,任建宏,李月杰,尹松涛,42105.5557,19990608,北京,北京市,www.raisecom.com,zhengquanbu@raisecom.com,1786.0,瑞斯康达,瑞斯康达,S730202,通信,通信设备,通信传输设备,S730000,S730200
1023,603806.SH,福斯特,浙江,杭州福斯特应用材料股份有限公司,"Hangzhou First Applied Material Co., Ltd.",fst,主板,20140905,SSE,林建华,周光大,章樱,95110.3748,20030512,浙江,杭州市,www.firstpvm.com,fst-zqb@firstpvm.com,2525.0,福 斯 特,福斯特,S630303,电气设备,电源设备,光伏设备,S630000,S630300
1024,603808.SH,歌力思,深圳,深圳歌力思服饰股份有限公司,"Shenzhen Ellassay Fashion Co., Ltd.",gls,主板,20150422,SSE,夏国新,夏国新,王薇,36909.2878,19990608,广东,深圳市,www.ellassay.com,zqfw@ellassay.com,2654.0,歌 力 思,歌力思,S350203,纺织服装,服装家纺,女装,S350000,S350200
1025,603809.SH,豪能股份,四川,成都豪能科技股份有限公司,"Chengdu Haoneng Technology Co., Ltd.",hngf,主板,20171128,SSE,向朝东,张勇,侯凡,30288.748,20060925,四川,成都市,www.cdhntech.com,bgs@cdhntech.com,2103.0,豪能股份,豪能股份,S280201,汽车,汽车零部件,汽车零部件,S280000,S280200
1026,603810.SH,丰山集团,江苏,江苏丰山集团股份有限公司,"Jiangsu Fengshan Group Co., Ltd",fsjt,主板,20180917,SSE,殷凤山,殷平,赵青,16234.876,19960912,江苏,盐城市,www.fengshangroup.com,fszq@fengshangroup.com,1371.0,丰山集团,丰山集团,S220303,化工,化学制品,农药,S220000,S220300
1027,603811.SH,诚意药业,浙江,浙江诚意药业股份有限公司,"Zhejiang Cheng Yi Pharmaceutical Co.,Ltd.",cyyy,主板,20170315,SSE,颜贻意,赵春建,柯泽慧,23378.88,20010622,浙江,温州市,www.chengyipharma.com,office@chengyipharma.com,690.0,诚意药业,诚意药业,S370102,医药生物,化学制药,化学制剂,S370000,S370100
1028,603813.SH,原尚股份,广东,广东原尚物流股份有限公司,"Guangdong Gensho Logistics Co.,Ltd.",ysgf,主板,20170918,SSE,余军,余军,李运,8878.2,20050815,广东,广州市,www.gsl.cc,ir@gsl.cc;yuanshang@gsl.cc,1235.0,原尚股份,原尚股份,S420801,交通运输,物流,物流,S420000,S420800
1029,603815.SH,交建股份,安徽,安徽省交通建设股份有限公司,"Anhui Gourgen Traffic Construction Co.,Ltd.",jjgf,主板,20191021,SSE,吴小辉,吴小辉,曹振明,61892.4235,19930223,安徽,合肥市,www.gourgen.com,ahjj@gourgen.com,898.0,交建股份,交建股份,S620302,建筑装饰,基础建设,路桥施工,S620000,S620300
1030,603816.SH,顾家家居,浙江,顾家家居股份有限公司,"Jason Furniture(Hangzhou)Co.,Ltd",gjjj,主板,20161014,SSE,顾江生,李东来,陈邦灯,63222.4245,20061031,浙江,杭州市,www.kukahome.com,securities@kukahome.com,16250.0,顾家家居,顾家家居,S360302,轻工制造,家用轻工,家具,S360000,S360300
1031,603817.SH,海峡环保,福建,福建海峡环保集团股份有限公司,"Fujian Haixia Environmental Protection Group Co.,Ltd.",hxhb,主板,20170220,SSE,陈宏景,卓贤文,林志军,45016.7579,20020705,福建,福州市,www.fjhxhb.com,fjhxhb@fjhxhb.com;chenxiulan@fjhxhb.com,838.0,海峡环保,海峡环保,S410401,公用事业,环保工程及服务,环保工程及服务,S410000,S410400
1032,603818.SH,曲美家居,北京,曲美家居集团股份有限公司,"Qumei Home Furnishings Group Co., Ltd",qmjj,主板,20150422,SSE,赵瑞海,赵瑞海,孙潇阳,58039.5546,19930410,北京,北京市,www.qumei.com,ir@qumei.com.cn,3931.0,曲美家居,曲美家居,S360302,轻工制造,家用轻工,家具,S360000,S360300
1033,603819.SH,神力股份,江苏,常州神力电机股份有限公司,Changzhou Shenli Electrical Machine Incorporated Company,slgf,主板,20161125,SSE,陈猛,陈猛,蒋国峰,21773.0187,19911216,江苏,常州市,www.czshenli.com,investor@czshenli.com,644.0,神力股份,神力股份,S630101,电气设备,电机,电机,S630000,S630100
1034,603822.SH,嘉澳环保,浙江,浙江嘉澳环保科技股份有限公司,"Zhejiang Jiaao Enprotech Stock Co., Ltd.",jahb,主板,20160428,SSE,沈健,沈健,王艳涛,7336.2554,20030122,浙江,嘉兴市,www.jiaaohuanbao.com,info@jiaaohuanbao.com;wangyantao_1984@163.com;huaxiaoy@163.com,603.0,嘉澳环保,嘉澳环保,S220309,化工,化学制品,其他化学制品,S220000,S220300
1035,603823.SH,百合花,浙江,百合花集团股份有限公司,"Lily Group Co.,Ltd.",bhh,主板,20161220,SSE,陈立荣,陈立荣,王迪明,31794.52,19950811,浙江,杭州市,www.lilygroup.cn,wdm@lilygroup.cn;wzy@lilygroup.cn,1604.0,百 合 花,百合花,S220305,化工,化学制品,涂料油漆油墨制造,S220000,S220300
1036,603825.SH,华扬联众,北京,华扬联众数字技术股份有限公司,"Hylink Digital Solution Co., Ltd.",hylz,主板,20170802,SSE,苏同,苏同,郭建军,25333.6552,19940628,北京,北京市,www.hylink.com,investors@hylinkad.com,2115.0,华扬联众,华扬联众,S720201,传媒,营销传播,营销服务,S720000,S720200
1037,603826.SH,坤彩科技,福建,福建坤彩材料科技股份有限公司,"Fujian Kuncai Material Technology Co.,Ltd.",kckj,主板,20170414,SSE,谢秉昆,谢秉昆,黄甜甜,46800.0,20051125,福建,福州市,www.fjkuncai.com,huangtiantian@fjkuncai.com;linying@fjkuncai.com;securities@fjkuncai.com,653.0,坤彩科技,坤彩科技,S240203,有色金属,金属非金属新材料,非金属新材料,S240000,S240200
1038,603828.SH,柯利达,江苏,苏州柯利达装饰股份有限公司,"Suzhou Kelida Building & Decoration Co., Ltd.",kld,主板,20150226,SSE,顾益明,鲁崇明,何利民,61046.0158,20000828,江苏,苏州市,www.kldzs.com,zqb@kldzs.com,1166.0,柯 利 达,柯利达,S620201,建筑装饰,装修装饰,装修装饰,S620000,S620200
1039,603829.SH,洛凯股份,江苏,江苏洛凯机电股份有限公司,"Jiangsu Luokai Mechanical & Electrical Co., Ltd .",lkgf,主板,20171017,SSE,谈行,臧文明,邵家旭,16000.0,20100930,江苏,常州市,www.lk-jd.com,stocks@rocoi.cn,965.0,洛凯股份,洛凯股份,S630403,电气设备,高低压设备,低压设备,S630000,S630400
